term_str,n,p,i,n_chars,max_pos
spots,1,1.3043421550341086e-05,16.226318107458805,5,NNS
washes,1,1.3043421550341086e-05,16.226318107458805,6,NNS
tv,1,1.3043421550341086e-05,16.226318107458805,2,NN
recipients,1,1.3043421550341086e-05,16.226318107458805,10,NNS
weissis,1,1.3043421550341086e-05,16.226318107458805,7,NNP
weiss,1,1.3043421550341086e-05,16.226318107458805,5,NNP
evansville,1,1.3043421550341086e-05,16.226318107458805,10,NNP
dance,1,1.3043421550341086e-05,16.226318107458805,5,NN
presidential,1,1.3043421550341086e-05,16.226318107458805,12,NNP
fall,1,1.3043421550341086e-05,16.226318107458805,4,NN
goldis,1,1.3043421550341086e-05,16.226318107458805,6,NNP
holly,1,1.3043421550341086e-05,16.226318107458805,5,NNP
student,1,1.3043421550341086e-05,16.226318107458805,7,NN
ambassador,1,1.3043421550341086e-05,16.226318107458805,10,NN
varsity,1,1.3043421550341086e-05,16.226318107458805,7,NN
gathering,1,1.3043421550341086e-05,16.226318107458805,9,NN
solving,1,1.3043421550341086e-05,16.226318107458805,7,NN
workforces,1,1.3043421550341086e-05,16.226318107458805,10,NNS
statistic,1,1.3043421550341086e-05,16.226318107458805,9,NN
census,1,1.3043421550341086e-05,16.226318107458805,6,NNP
shows,1,1.3043421550341086e-05,16.226318107458805,5,NNS
earn,1,1.3043421550341086e-05,16.226318107458805,4,NN
docx,1,1.3043421550341086e-05,16.226318107458805,4,NNP
txt,1,1.3043421550341086e-05,16.226318107458805,3,NNP
ensure,1,1.3043421550341086e-05,16.226318107458805,6,NN
bricker,1,1.3043421550341086e-05,16.226318107458805,7,NNP
policyiso,1,1.3043421550341086e-05,16.226318107458805,9,NN
towam,1,1.3043421550341086e-05,16.226318107458805,5,NNP
couriers,1,1.3043421550341086e-05,16.226318107458805,8,NNS
catalogues,1,1.3043421550341086e-05,16.226318107458805,10,NNS
salesjohane,1,1.3043421550341086e-05,16.226318107458805,11,NNP
waze,1,1.3043421550341086e-05,16.226318107458805,4,NNP
conformity,1,1.3043421550341086e-05,16.226318107458805,10,NN
seats,1,1.3043421550341086e-05,16.226318107458805,5,NNS
commonly,1,1.3043421550341086e-05,16.226318107458805,8,NNP
xx,1,1.3043421550341086e-05,16.226318107458805,2,NN
busbar,1,1.3043421550341086e-05,16.226318107458805,6,NN
towers,1,1.3043421550341086e-05,16.226318107458805,6,NNS
trusses,1,1.3043421550341086e-05,16.226318107458805,7,NNS
documenattion,1,1.3043421550341086e-05,16.226318107458805,13,NN
rebuilding,1,1.3043421550341086e-05,16.226318107458805,10,NN
dme,1,1.3043421550341086e-05,16.226318107458805,3,NNP
enrique,1,1.3043421550341086e-05,16.226318107458805,7,NNP
hernandez,1,1.3043421550341086e-05,16.226318107458805,9,NNP
lucas,1,1.3043421550341086e-05,16.226318107458805,5,NNP
beane,1,1.3043421550341086e-05,16.226318107458805,5,NNP
abel,1,1.3043421550341086e-05,16.226318107458805,4,NNP
rodrigues,1,1.3043421550341086e-05,16.226318107458805,9,NNP
danny,1,1.3043421550341086e-05,16.226318107458805,5,NNP
maintenancearea,1,1.3043421550341086e-05,16.226318107458805,15,NNP
towingyears,1,1.3043421550341086e-05,16.226318107458805,11,NNP
mcpherson,1,1.3043421550341086e-05,16.226318107458805,9,NNP
servicearea,1,1.3043421550341086e-05,16.226318107458805,11,NNP
detailingyears,1,1.3043421550341086e-05,16.226318107458805,14,NNP
thereafter,1,1.3043421550341086e-05,16.226318107458805,10,NN
intoquality,1,1.3043421550341086e-05,16.226318107458805,11,NNP
jerry,1,1.3043421550341086e-05,16.226318107458805,5,NNP
firefox,1,1.3043421550341086e-05,16.226318107458805,7,NNP
battle,1,1.3043421550341086e-05,16.226318107458805,6,NNP
cacheby,1,1.3043421550341086e-05,16.226318107458805,7,NN
saving,1,1.3043421550341086e-05,16.226318107458805,6,NN
edits,1,1.3043421550341086e-05,16.226318107458805,5,NNS
sent,1,1.3043421550341086e-05,16.226318107458805,4,NN
cacheand,1,1.3043421550341086e-05,16.226318107458805,8,NN
matchplate,1,1.3043421550341086e-05,16.226318107458805,10,NN
simulate,1,1.3043421550341086e-05,16.226318107458805,8,NN
aftermarket,1,1.3043421550341086e-05,16.226318107458805,11,NNP
municipal,1,1.3043421550341086e-05,16.226318107458805,9,NNP
motorcycle,1,1.3043421550341086e-05,16.226318107458805,10,NNP
recreational,1,1.3043421550341086e-05,16.226318107458805,12,NNP
bus,1,1.3043421550341086e-05,16.226318107458805,3,NNP
employing,1,1.3043421550341086e-05,16.226318107458805,9,NNP
caliber,1,1.3043421550341086e-05,16.226318107458805,7,NN
parasolids,1,1.3043421550341086e-05,16.226318107458805,10,NNS
acf,1,1.3043421550341086e-05,16.226318107458805,3,NNP
olivine,1,1.3043421550341086e-05,16.226318107458805,7,NN
castingshas,1,1.3043421550341086e-05,16.226318107458805,11,NNP
lubricating,1,1.3043421550341086e-05,16.226318107458805,11,NN
runners,1,1.3043421550341086e-05,16.226318107458805,7,NNS
tilts,1,1.3043421550341086e-05,16.226318107458805,5,NNS
castingsemploys,1,1.3043421550341086e-05,16.226318107458805,15,NNP
cure,1,1.3043421550341086e-05,16.226318107458805,4,NN
determines,1,1.3043421550341086e-05,16.226318107458805,10,NNS
pack,1,1.3043421550341086e-05,16.226318107458805,4,NN
glue,1,1.3043421550341086e-05,16.226318107458805,4,NN
paste,1,1.3043421550341086e-05,16.226318107458805,5,NN
aids,1,1.3043421550341086e-05,16.226318107458805,4,NNS
outlets,1,1.3043421550341086e-05,16.226318107458805,7,NNS
µin,1,1.3043421550341086e-05,16.226318107458805,3,NNS
hardened,1,1.3043421550341086e-05,16.226318107458805,8,NNP
golden,1,1.3043421550341086e-05,16.226318107458805,6,NNP
bevel,1,1.3043421550341086e-05,16.226318107458805,5,NNP
clausing,1,1.3043421550341086e-05,16.226318107458805,8,NNP
colchester,1,1.3043421550341086e-05,16.226318107458805,10,NNP
accord,1,1.3043421550341086e-05,16.226318107458805,6,NNP
turret,1,1.3043421550341086e-05,16.226318107458805,6,NNP
fellows,1,1.3043421550341086e-05,16.226318107458805,7,NNP
lees,1,1.3043421550341086e-05,16.226318107458805,4,NNP
bradner,1,1.3043421550341086e-05,16.226318107458805,7,NNP
barbara,1,1.3043421550341086e-05,16.226318107458805,7,NNP
pfauter,1,1.3043421550341086e-05,16.226318107458805,7,NNP
davis,1,1.3043421550341086e-05,16.226318107458805,5,NNP
burning,1,1.3043421550341086e-05,16.226318107458805,7,NNP
koike,1,1.3043421550341086e-05,16.226318107458805,5,NNP
mastergraph,1,1.3043421550341086e-05,16.226318107458805,11,NNP
hypotherm,1,1.3043421550341086e-05,16.226318107458805,9,NNP
torches,1,1.3043421550341086e-05,16.226318107458805,7,NNP
wwii,1,1.3043421550341086e-05,16.226318107458805,4,NNP
cecolloy,1,1.3043421550341086e-05,16.226318107458805,8,NNP
holds,1,1.3043421550341086e-05,16.226318107458805,5,NNP
daewoo,1,1.3043421550341086e-05,16.226318107458805,6,NNP
turntable,1,1.3043421550341086e-05,16.226318107458805,9,NNP
hm,1,1.3043421550341086e-05,16.226318107458805,2,NNP
wotan,1,1.3043421550341086e-05,16.226318107458805,5,NNP
union,1,1.3043421550341086e-05,16.226318107458805,5,NNP
ez,1,1.3043421550341086e-05,16.226318107458805,2,NNP
coreless,1,1.3043421550341086e-05,16.226318107458805,8,NNP
gallon,1,1.3043421550341086e-05,16.226318107458805,6,NNP
agitator,1,1.3043421550341086e-05,16.226318107458805,8,NNP
shears,1,1.3043421550341086e-05,16.226318107458805,6,NNP
shear,1,1.3043421550341086e-05,16.226318107458805,5,NNP
hemsaw,1,1.3043421550341086e-05,16.226318107458805,6,NNP
heglingenstaedt,1,1.3043421550341086e-05,16.226318107458805,15,NNP
dianichi,1,1.3043421550341086e-05,16.226318107458805,8,NNP
nl,1,1.3043421550341086e-05,16.226318107458805,2,NNP
geka,1,1.3043421550341086e-05,16.226318107458805,4,NNP
cvc,1,1.3043421550341086e-05,16.226318107458805,3,NNP
weldments,1,1.3043421550341086e-05,16.226318107458805,9,NNS
wider,1,1.3043421550341086e-05,16.226318107458805,5,NN
radiithe,1,1.3043421550341086e-05,16.226318107458805,8,NNP
flatness,1,1.3043421550341086e-05,16.226318107458805,8,NN
tir,1,1.3043421550341086e-05,16.226318107458805,3,NNP
roundnessthe,1,1.3043421550341086e-05,16.226318107458805,12,NNP
straightening,1,1.3043421550341086e-05,16.226318107458805,13,NN
holestolerances,1,1.3043421550341086e-05,16.226318107458805,15,NNS
eccentricity,1,1.3043421550341086e-05,16.226318107458805,12,NN
anglesthe,1,1.3043421550341086e-05,16.226318107458805,9,NNP
axial,1,1.3043421550341086e-05,16.226318107458805,5,NNP
measurements,1,1.3043421550341086e-05,16.226318107458805,12,NNS
plane,1,1.3043421550341086e-05,16.226318107458805,5,NN
angularityas,1,1.3043421550341086e-05,16.226318107458805,12,NNP
blind,1,1.3043421550341086e-05,16.226318107458805,5,NNP
flatnessthis,1,1.3043421550341086e-05,16.226318107458805,12,NNP
doesn,1,1.3043421550341086e-05,16.226318107458805,5,NN
furnishes,1,1.3043421550341086e-05,16.226318107458805,9,NNS
sf,1,1.3043421550341086e-05,16.226318107458805,2,NN
crafts,1,1.3043421550341086e-05,16.226318107458805,6,NNS
brunswick,1,1.3043421550341086e-05,16.226318107458805,9,NNP
matthew,1,1.3043421550341086e-05,16.226318107458805,7,NNP
spare,1,1.3043421550341086e-05,16.226318107458805,5,NNP
andritz,1,1.3043421550341086e-05,16.226318107458805,7,NNP
elevator,1,1.3043421550341086e-05,16.226318107458805,8,NNP
ncell,1,1.3043421550341086e-05,16.226318107458805,5,NNP
roll,1,1.3043421550341086e-05,16.226318107458805,4,NNP
ironworkers,1,1.3043421550341086e-05,16.226318107458805,11,NNP
column,1,1.3043421550341086e-05,16.226318107458805,6,NN
bandsaw,1,1.3043421550341086e-05,16.226318107458805,7,NNP
sanding,1,1.3043421550341086e-05,16.226318107458805,7,NNP
dingwall,1,1.3043421550341086e-05,16.226318107458805,8,NNP
exports,1,1.3043421550341086e-05,16.226318107458805,7,NNS
hasn,1,1.3043421550341086e-05,16.226318107458805,4,NN
trajectory,1,1.3043421550341086e-05,16.226318107458805,10,NNP
mean,1,1.3043421550341086e-05,16.226318107458805,4,NN
programme,1,1.3043421550341086e-05,16.226318107458805,9,NNP
recyclers,1,1.3043421550341086e-05,16.226318107458805,9,NNS
routes,1,1.3043421550341086e-05,16.226318107458805,6,NNS
programmes,1,1.3043421550341086e-05,16.226318107458805,10,NNS
effects,1,1.3043421550341086e-05,16.226318107458805,7,NNS
routers,1,1.3043421550341086e-05,16.226318107458805,7,NNS
chromite,1,1.3043421550341086e-05,16.226318107458805,8,NN
acid,1,1.3043421550341086e-05,16.226318107458805,4,NNP
phenolic,1,1.3043421550341086e-05,16.226318107458805,8,NNP
jaw,1,1.3043421550341086e-05,16.226318107458805,3,NNP
gyratory,1,1.3043421550341086e-05,16.226318107458805,8,NNP
cannons,1,1.3043421550341086e-05,16.226318107458805,7,NNS
bath,1,1.3043421550341086e-05,16.226318107458805,4,NN
planers,1,1.3043421550341086e-05,16.226318107458805,7,NNS
gains,1,1.3043421550341086e-05,16.226318107458805,5,NNS
audits,1,1.3043421550341086e-05,16.226318107458805,6,NNS
hartley,1,1.3043421550341086e-05,16.226318107458805,7,NNP
mueller,1,1.3043421550341086e-05,16.226318107458805,7,NNP
palmer,1,1.3043421550341086e-05,16.226318107458805,6,NNP
mixer,1,1.3043421550341086e-05,16.226318107458805,5,NN
mixers,1,1.3043421550341086e-05,16.226318107458805,6,NNS
reclaimer,1,1.3043421550341086e-05,16.226318107458805,9,NNP
manipulators,1,1.3043421550341086e-05,16.226318107458805,12,NNP
conveying,1,1.3043421550341086e-05,16.226318107458805,9,NNP
ajax,1,1.3043421550341086e-05,16.226318107458805,4,NNP
sixties,1,1.3043421550341086e-05,16.226318107458805,7,NNS
outline,1,1.3043421550341086e-05,16.226318107458805,7,NN
welder,1,1.3043421550341086e-05,16.226318107458805,6,NNP
expression,1,1.3043421550341086e-05,16.226318107458805,10,NN
reliably,1,1.3043421550341086e-05,16.226318107458805,8,NNP
write,1,1.3043421550341086e-05,16.226318107458805,5,NNP
seeking,1,1.3043421550341086e-05,16.226318107458805,7,NNP
ellis,1,1.3043421550341086e-05,16.226318107458805,5,NNP
auction,1,1.3043421550341086e-05,16.226318107458805,7,NN
architecture,1,1.3043421550341086e-05,16.226318107458805,12,NN
languages,1,1.3043421550341086e-05,16.226318107458805,9,NNP
spoken,1,1.3043421550341086e-05,16.226318107458805,6,NNP
burnett,1,1.3043421550341086e-05,16.226318107458805,7,NNP
personalized,1,1.3043421550341086e-05,16.226318107458805,12,NNP
deadline,1,1.3043421550341086e-05,16.226318107458805,8,NN
bloomington,1,1.3043421550341086e-05,16.226318107458805,11,NNP
oilfield,1,1.3043421550341086e-05,16.226318107458805,8,NNP
calgary,1,1.3043421550341086e-05,16.226318107458805,7,NNP
edmonton,1,1.3043421550341086e-05,16.226318107458805,8,NNP
castingsover,1,1.3043421550341086e-05,16.226318107458805,12,NN
uscall,1,1.3043421550341086e-05,16.226318107458805,6,NNP
eform,1,1.3043421550341086e-05,16.226318107458805,5,NN
thereif,1,1.3043421550341086e-05,16.226318107458805,7,NNP
addressbox,1,1.3043421550341086e-05,16.226318107458805,10,NNP
emaildfoundry,1,1.3043421550341086e-05,16.226318107458805,13,NNP
umc,1,1.3043421550341086e-05,16.226318107458805,3,NNP
nikon,1,1.3043421550341086e-05,16.226318107458805,5,NNP
mach,1,1.3043421550341086e-05,16.226318107458805,4,NNP
fiberglass,1,1.3043421550341086e-05,16.226318107458805,10,NN
keyways,1,1.3043421550341086e-05,16.226318107458805,7,NNS
jrice,1,1.3043421550341086e-05,16.226318107458805,5,NN
comcourtney,1,1.3043421550341086e-05,16.226318107458805,11,NN
cevans,1,1.3043421550341086e-05,16.226318107458805,6,NNS
anneal,1,1.3043421550341086e-05,16.226318107458805,6,NN
heed,1,1.3043421550341086e-05,16.226318107458805,4,NN
compromise,1,1.3043421550341086e-05,16.226318107458805,10,NN
featured,1,1.3043421550341086e-05,16.226318107458805,8,NN
lwd,1,1.3043421550341086e-05,16.226318107458805,3,NNP
eoat,1,1.3043421550341086e-05,16.226318107458805,4,NNP
chambers,1,1.3043421550341086e-05,16.226318107458805,8,NNS
barrels,1,1.3043421550341086e-05,16.226318107458805,7,NNS
actuator,1,1.3043421550341086e-05,16.226318107458805,8,NN
pretreatment,1,1.3043421550341086e-05,16.226318107458805,12,NN
slag,1,1.3043421550341086e-05,16.226318107458805,4,NN
buildup,1,1.3043421550341086e-05,16.226318107458805,7,NN
glare,1,1.3043421550341086e-05,16.226318107458805,5,NN
softness,1,1.3043421550341086e-05,16.226318107458805,8,NN
campus,1,1.3043421550341086e-05,16.226318107458805,6,NN
dtw,1,1.3043421550341086e-05,16.226318107458805,3,NNP
parcel,1,1.3043421550341086e-05,16.226318107458805,6,NN
coppers,1,1.3043421550341086e-05,16.226318107458805,7,NNS
factsbe,1,1.3043421550341086e-05,16.226318107458805,7,NNP
afterchicago,1,1.3043421550341086e-05,16.226318107458805,12,NNP
cooler,1,1.3043421550341086e-05,16.226318107458805,6,NN
unmatched,1,1.3043421550341086e-05,16.226318107458805,9,NNP
pickup,1,1.3043421550341086e-05,16.226318107458805,6,NNP
haner,1,1.3043421550341086e-05,16.226318107458805,5,NNP
schantz,1,1.3043421550341086e-05,16.226318107458805,7,NNP
greenhouses,1,1.3043421550341086e-05,16.226318107458805,11,NNP
kissinger,1,1.3043421550341086e-05,16.226318107458805,9,NNP
foods,1,1.3043421550341086e-05,16.226318107458805,5,NNP
stacey,1,1.3043421550341086e-05,16.226318107458805,6,NNP
dilorenzo,1,1.3043421550341086e-05,16.226318107458805,9,NNP
frankiea,1,1.3043421550341086e-05,16.226318107458805,8,NNP
keyword,1,1.3043421550341086e-05,16.226318107458805,7,NN
gearbevel,1,1.3043421550341086e-05,16.226318107458805,9,NNP
conveyance,1,1.3043421550341086e-05,16.226318107458805,10,NN
mwd,1,1.3043421550341086e-05,16.226318107458805,3,NNP
ods,1,1.3043421550341086e-05,16.226318107458805,3,NNP
fabricators,1,1.3043421550341086e-05,16.226318107458805,11,NNS
dreams,1,1.3043421550341086e-05,16.226318107458805,6,NNS
lakeland,1,1.3043421550341086e-05,16.226318107458805,8,NNP
boulevardp,1,1.3043421550341086e-05,16.226318107458805,10,NNP
comphone,1,1.3043421550341086e-05,16.226318107458805,8,NN
hwacheon,1,1.3043421550341086e-05,16.226318107458805,8,NNP
ymc,1,1.3043421550341086e-05,16.226318107458805,3,NNP
grind,1,1.3043421550341086e-05,16.226318107458805,5,NN
gauging,1,1.3043421550341086e-05,16.226318107458805,7,NN
accuracies,1,1.3043421550341086e-05,16.226318107458805,10,NNS
workpiece,1,1.3043421550341086e-05,16.226318107458805,9,NN
estimating,1,1.3043421550341086e-05,16.226318107458805,10,NN
electronic,1,1.3043421550341086e-05,16.226318107458805,10,NNP
interchange,1,1.3043421550341086e-05,16.226318107458805,11,NNP
edi,1,1.3043421550341086e-05,16.226318107458805,3,NNP
thehttp,1,1.3043421550341086e-05,16.226318107458805,7,NN
bysc,1,1.3043421550341086e-05,16.226318107458805,4,NN
industrieshas,1,1.3043421550341086e-05,16.226318107458805,13,NNP
thatsc,1,1.3043421550341086e-05,16.226318107458805,6,NN
industriesshall,1,1.3043421550341086e-05,16.226318107458805,15,NNP
magnitude,1,1.3043421550341086e-05,16.226318107458805,9,NN
tocustom,1,1.3043421550341086e-05,16.226318107458805,8,NN
contactus,1,1.3043421550341086e-05,16.226318107458805,9,NNP
aims,1,1.3043421550341086e-05,16.226318107458805,4,NNS
sanford,1,1.3043421550341086e-05,16.226318107458805,7,NNP
rdmilan,1,1.3043421550341086e-05,16.226318107458805,7,NNP
consultants,1,1.3043421550341086e-05,16.226318107458805,11,NNS
castingsand,1,1.3043421550341086e-05,16.226318107458805,11,NN
imperfections,1,1.3043421550341086e-05,16.226318107458805,13,NNS
sandpaper,1,1.3043421550341086e-05,16.226318107458805,9,NN
beats,1,1.3043421550341086e-05,16.226318107458805,5,NNS
hosehydraulic,1,1.3043421550341086e-05,16.226318107458805,13,NNP
hose,1,1.3043421550341086e-05,16.226318107458805,4,NNP
hosehigh,1,1.3043421550341086e-05,16.226318107458805,8,NNP
firebox,1,1.3043421550341086e-05,16.226318107458805,7,NN
drains,1,1.3043421550341086e-05,16.226318107458805,6,NNS
usand,1,1.3043421550341086e-05,16.226318107458805,5,NN
invoice,1,1.3043421550341086e-05,16.226318107458805,7,NN
surcharges,1,1.3043421550341086e-05,16.226318107458805,10,NNS
fluctuations,1,1.3043421550341086e-05,16.226318107458805,12,NNS
toolingdrill,1,1.3043421550341086e-05,16.226318107458805,12,NNP
componentsbrake,1,1.3043421550341086e-05,16.226318107458805,15,NNP
inventions,1,1.3043421550341086e-05,16.226318107458805,10,NNS
ts,1,1.3043421550341086e-05,16.226318107458805,2,NNP
wafangdian,1,1.3043421550341086e-05,16.226318107458805,10,NNP
dalian,1,1.3043421550341086e-05,16.226318107458805,6,NNP
gorges,1,1.3043421550341086e-05,16.226318107458805,6,NNS
factories,1,1.3043421550341086e-05,16.226318107458805,9,NNS
liaoyang,1,1.3043421550341086e-05,16.226318107458805,8,NNP
changshu,1,1.3043421550341086e-05,16.226318107458805,8,NNP
kitchen,1,1.3043421550341086e-05,16.226318107458805,7,NN
rowdouble,1,1.3043421550341086e-05,16.226318107458805,9,NNP
castingsup,1,1.3043421550341086e-05,16.226318107458805,10,NNP
fail,1,1.3043421550341086e-05,16.226318107458805,4,NN
conventional,1,1.3043421550341086e-05,16.226318107458805,12,NNP
pyramid,1,1.3043421550341086e-05,16.226318107458805,7,NN
egyptians,1,1.3043421550341086e-05,16.226318107458805,9,NNPS
chinese,1,1.3043421550341086e-05,16.226318107458805,7,NNP
statues,1,1.3043421550341086e-05,16.226318107458805,7,NNS
fraction,1,1.3043421550341086e-05,16.226318107458805,8,NN
weaponry,1,1.3043421550341086e-05,16.226318107458805,8,NN
layers,1,1.3043421550341086e-05,16.226318107458805,6,NNS
oven,1,1.3043421550341086e-05,16.226318107458805,4,NN
beforethese,1,1.3043421550341086e-05,16.226318107458805,11,NNP
grates,1,1.3043421550341086e-05,16.226318107458805,6,NNS
fences,1,1.3043421550341086e-05,16.226318107458805,6,NNS
temperaturecold,1,1.3043421550341086e-05,16.226318107458805,15,NNP
plow,1,1.3043421550341086e-05,16.226318107458805,4,NN
poppet,1,1.3043421550341086e-05,16.226318107458805,6,NN
logic,1,1.3043421550341086e-05,16.226318107458805,5,NN
vector,1,1.3043421550341086e-05,16.226318107458805,6,NN
fluids,1,1.3043421550341086e-05,16.226318107458805,6,NNS
upgrades,1,1.3043421550341086e-05,16.226318107458805,8,NNS
textile,1,1.3043421550341086e-05,16.226318107458805,7,NN
pushbuttons,1,1.3043421550341086e-05,16.226318107458805,11,NNS
contactors,1,1.3043421550341086e-05,16.226318107458805,10,NNS
