company_id,link_num,sent_num,sent_str
1191,3,29, Only the shock must be removed because application of finish will likely inhibit it's function
1191,3,30, It is important that you do not apply an excessive amount of finish to the inside of the bore for the shock because it may cause the block to split when reinserting the shock
1191,3,31, you can paint or varnish over the magnet without affecting it's function
1191,3,32, What keeps the magnets in the mounting base and the cabinet door
1191,3,33, We use a pin that is pressed through the wood and a hole in the magnet to keep the magnet in the block
1191,3,34," Using the pin for mounting makes it possible to reverse the magnet polarity, if necessary"
1191,3,35," The corresponding door magnet fits tightly into a properly drilled hole, however we know that wood will dry out and this magnet could come loose"
1191,3,36, To prevent this possibility we use a screw mount door magnet
1191,3,37, Refer to theProductssection for a picture
1191,3,38, What type of shock absorber do you use and why
1191,3,39, We use an Italian-made shock by Salice because they are available in different strengths and the one that we use works best at dampening the drawing force of the magnets and preventing bounce if the door is slammed
1191,3,40," Other shocks on the market are self-adjusting, which does not work as well for our particular purpose"
1191,3,41, How difficult are your catches to install
1191,3,42, There is very little difference from installing a standard magnet with a metal plate
1191,3,43," there are two screws in the mounting base and one hole to drill in the cabinet door for the magnet to be glued in, The final step is application of the soft, pyramid-shaped bumper, which is self-adhesive"
1191,3,44, We recommend a placement jig and C-clamp for consistent mounting of the blocks in the cabinet and a drill press with a jig for consistent drilling of door magnet holes for high production efficiency
1191,3,45, What happens if my cabinet floor is not flush with the inside edge of my face frame
1191,3,46," There will be no problem if the floor is very, nearly flush (i"
1191,3,47,e
1191,3,48," within 1/32"" to 1/16"") with the inside of the face frame"
1191,3,49, The problem that can occur is the magnet in the door will become very close to the edge of the door
1191,3,50, This may create the need to shim the mounting base or request a higher mounting base made for your situation
1191,3,51, What height blocks are kept in stock for quick delivery
1191,3,52," The soft-close mounting blocks standard height is 3/4"""
1191,3,53, These are available in all of our normal wood species
1191,3,54," We now stock 7/8"" high blocks in maple, cherry, and walnut"
1191,3,55, These are used when cabinets are constructed with floors held down from the edge of the face frame so that the floor can be machined into the face frame
1191,3,56, Refer to theProductspage to see these blocks
1191,3,57, Can we get custom-sized mounting blocks
1191,3,58," Yes, in situations such as floors that are not flush with the top edge of the face frame you may need a higher block"
1191,3,59," These can be produced, but with longer lead times and minimum order quantities"
1191,3,60, What color door shocks are available
1191,3,61, Honey-colored shocks are standard
1191,3,62," White shocks are available, if requested only, when ordering unfinished maple blocks"
1191,3,63, The white shocks are ideal when cabinets are being painted to match light-colored painted interiors
1191,3,64, How long does it take for delivery
1191,3,65," We maintain a considerable inventory of all items shown in the ""Products"" section"
1191,3,66," Thus, we will normally ship via FedEx within one day of your order"
1191,3,67," Large or custom orders may take four to five weeks to produce, so we recommend that you order units when your project is sold rather than wait until the day you need them"
1191,3,68,  HomeAboutContactsFAQ'sProducts 
1191,4,0,Open The Door Products SeeContact Usfor methods to place an order
1191,4,1, HomeAboutContactsFAQ'sProducts 
1191,5,0,Open The Door Products Contact Us Call 145 Olsen RdSt
1191,5,1," Johnsville, N"
1191,5,2,Y
1191,5,3, 13452Phone
1191,5,4, 315
1191,5,5,525
1191,5,6,2951 or 518
1191,5,7,568
1191,5,8,2969  Hours of Operation Monday – Friday
1191,5,9,9 a
1191,5,10,m
1191,5,11, - 5 p
1191,5,12,m
1191,5,13, EST  Email Thomas Ticeopenthedoor@frontier
1191,5,14,com  Fax 518
1191,5,15,568
1191,5,16,7665 HomeAboutContactsFAQ'sProducts 
1191,6,0,Open The Door Products About Us About us The founders ofOpen The Door Productshave over 50 years of experience in the custom cabinetry industry
1191,6,1, We sincerely believe that life is about relationships
1191,6,2," the better our relationships, the better our lives"
1191,6,3," It is our goal to create relationships of the highest integrity with our suppliers, employees, distributors, cabinet shops, and the end users"
1191,6,4,  Our Purpose Our purpose is to fulfill a 40 plus year need for a better magnetic catch
1191,6,5," Most magnetic catches are noisy, hard to open, and cheap-looking on high-quality cabinetry"
1191,6,6," All other types of latches such as ball catches, roller catches and turn latches require that you push and follow the door until it is completely closed"
1191,6,7," Spring-loaded hinges were developed to solve this problem, but they fall short of filling all the requirements of inset cabinetry because an adjustable door stop is still needed"
1191,6,8, Another need in the high-end custom cabinet industry is a way of preventing warped doors
1191,6,9," Our catch employs two high-strength, high-grade permanent neodymium magnets with enough force to pull in mildly warped doors"
1191,6,10," It also stands to reason that if a magnet can pull in warped doors, the constant force will also help to prevent most doors from futuristically warping"
1191,6,11," we have even seen our magnets pull in non-warped doors to compensate for improperly installed cabinets that are ""racked"""
1191,6,12, How valuable is the warped door prevention to you
1191,6,13," Consider how much it costs to replace a door and how nearly impossible it is to produce a new door that matches well because it is not made out that same batch of material, possible made and finished by different people, and will not have the same amount of aging"
1191,6,14," This benefit alone could nearly offset the difference in the cost of the soft close magnetic catches, and you also have the advantage of quiet, soft-closing and easy to open action"
1191,6,15, HomeAboutContactsFAQ'sProducts 
1191,7,0,Open The Door Products Single blocksare sold in pairs of one right and one left-hand block
1191,7,1,Double blocksare sold as single pieces
1191,7,2," Standard packaging quantities are noted with each item, but we will ship any quantity that you need"
1191,7,3," For pricing, quantity discounts, and availability"
1191,7,4, contact us atopenthedoor@frontier
1191,7,5,com
1191,7,6," All units are provided with magnet and shock installed, mounting screws, door magnets, and door bumper"
1191,7,7, PMB-NM Pair Natural Maple PMB-UM Pair unfinished maple PMB-URO Pair unfinished red oak PMB-UC Pair unfinished cherry PMB-UW Pair unfinished walnut PMB-UWO Pair unfinished white oak PMB-UMAH Pair unfinished mahogany DMB-NM Double natural maple DMB-UM Double unfinished maple DMB-UWO Double unfinished white oak PMB 
1191,7,8,875- UC Pair unfinished cherry
